,x,y,teamId,playerId,playerName,matchId,type,date,team_name
6345,3.09558247,1.468053277,8678,591734,Dominic Solanke,3619766,missed_shot,12/30/2021 13:45,AFC Bournemouth
6346,0.818452381,0.322751321,8678,532743,Philip Billing,3619766,shotBlocked,12/30/2021 13:45,AFC Bournemouth
6347,1.26223545,0.096825396,8678,532743,Philip Billing,3619766,shotOT,12/30/2021 13:45,AFC Bournemouth
6348,1.383267196,0.322751321,8678,439369,Ryan Christie,3619766,shotBlocked,12/30/2021 13:45,AFC Bournemouth
6350,1.443783069,0.655026455,8678,466672,Jefferson Lerma,3619766,post,12/30/2021 13:45,AFC Bournemouth
6351,2.978332074,0.095126705,8678,439369,Ryan Christie,3619766,missed_shot,12/30/2021 13:45,AFC Bournemouth
6352,0.939484127,0.064550264,8678,369754,Jamal Lowe,3619766,shotOT,12/30/2021 13:45,AFC Bournemouth
6353,1.080687831,0.322751321,8678,466672,Jefferson Lerma,3619766,shotBlocked,12/30/2021 13:45,AFC Bournemouth
6441,1.060515873,0.032275132,8678,160496,Junior Stanislas,3619705,shotOT,12/27/2021 11:30,AFC Bournemouth
6442,0.515873016,0.536786408,8678,160496,Junior Stanislas,3619705,shotOT,12/27/2021 11:30,AFC Bournemouth
6443,1.201719577,0.322751321,8678,591734,Dominic Solanke,3619705,shotBlocked,12/27/2021 11:30,AFC Bournemouth
6444,4.540674603,0.674867725,8678,562724,Lewis Cook,3619705,missed_shot,12/27/2021 11:30,AFC Bournemouth
6445,1.777211619,0.957708448,8678,591734,Dominic Solanke,3619705,missed_shot,12/27/2021 11:30,AFC Bournemouth
6446,1.645502646,0.290476189,8678,439369,Ryan Christie,3619705,shotOT,12/27/2021 11:30,AFC Bournemouth
6447,1.86739418,0.344834306,8678,591734,Dominic Solanke,3619705,goal,12/27/2021 11:30,AFC Bournemouth
6450,1.786706349,0.023781676,8678,591734,Dominic Solanke,3619705,shotBlocked,12/27/2021 11:30,AFC Bournemouth
6451,0.314153439,0.283681424,8678,439369,Ryan Christie,3619705,shotBlocked,12/27/2021 11:30,AFC Bournemouth
6452,0.016599051,1.019777414,8678,1171140,Jaidon Anthony,3619705,missed_shot,12/27/2021 11:30,AFC Bournemouth
6453,1.141203704,0.010192147,8678,591734,Dominic Solanke,3619705,shotOT,12/27/2021 11:30,AFC Bournemouth
6454,1.121031746,0.322751321,8678,819762,Chris Mepham,3619705,shotBlocked,12/27/2021 11:30,AFC Bournemouth
6455,0.314153439,0.322751321,8678,591734,Dominic Solanke,3619705,shotBlocked,12/27/2021 11:30,AFC Bournemouth
6456,0.455357143,0.139292675,8678,439369,Ryan Christie,3619705,shotOT,12/27/2021 11:30,AFC Bournemouth
6460,1.100859788,0.322751321,8678,369754,Jamal Lowe,3619705,shotBlocked,12/27/2021 11:30,AFC Bournemouth
6592,0.939484127,0.215733778,9796,480787,Duane Holmes,3619717,shotOT,1/2/2022 8:00,Huddersfield Town
6594,1.322751323,0.322751321,9796,1117779,Scott High,3619717,shotBlocked,1/2/2022 8:00,Huddersfield Town
6595,-4.20E-16,1.212880863,9796,675023,Danel Sinani,3619717,missed_shot,1/2/2022 8:00,Huddersfield Town
6597,2.889392795,0.448454467,9796,480787,Duane Holmes,3619717,missed_shot,1/2/2022 8:00,Huddersfield Town
6601,4.632440476,0.071345029,9879,240478,Neeskens Kebano,3619713,missed_shot,1/11/2022 14:00,Fulham
6602,0.899140212,0.096825396,9879,494417,Harry Wilson,3619713,goal,1/11/2022 14:00,Fulham
6604,0,0.095126705,9879,494417,Harry Wilson,3619713,missed_shot,1/11/2022 14:00,Fulham
6606,1.242063492,0.322751321,9879,502420,Harrison Reed,3619713,shotBlocked,1/11/2022 14:00,Fulham
6607,1.201719577,0.409384571,9879,351860,Aleksandar Mitrovic,3619713,shotOT,1/11/2022 14:00,Fulham
6608,0.016941535,0.989892356,9879,683402,Tosin Adarabioyo,3619713,missed_shot,1/11/2022 14:00,Fulham
6609,1.201719577,0.322751321,9879,963965,Fabio Carvalho,3619713,shotBlocked,1/11/2022 14:00,Fulham
6610,0.13260582,0.042467279,9879,351860,Aleksandar Mitrovic,3619713,goal,1/11/2022 14:00,Fulham
6611,1.625330688,0.259899748,9879,351860,Aleksandar Mitrovic,3619713,shotBlocked,1/11/2022 14:00,Fulham
6612,2.222348199,0.307463101,9879,494417,Harry Wilson,3619713,missed_shot,1/11/2022 14:00,Fulham
6613,0.677248677,0.258201057,9879,494417,Harry Wilson,3619713,goal,1/11/2022 14:00,Fulham
6614,0.717592593,0.140991367,9879,240478,Neeskens Kebano,3619713,shotBlocked,1/11/2022 14:00,Fulham
6615,1.847222222,0.151183514,9879,240478,Neeskens Kebano,3619713,shotOT,1/11/2022 14:00,Fulham
6616,2.444696398,0.283681424,9879,351860,Aleksandar Mitrovic,3619713,missed_shot,1/11/2022 14:00,Fulham
6617,1.544642857,0.516402114,9879,469804,Kenny Tete,3619713,goal,1/11/2022 14:00,Fulham
6618,1.907738095,0.032275132,9879,240478,Neeskens Kebano,3619713,shotOT,1/11/2022 14:00,Fulham
6619,0.979828042,0.45185185,9879,502420,Harrison Reed,3619713,shotOT,1/11/2022 14:00,Fulham
6620,0.293981481,0.054358117,9879,240478,Neeskens Kebano,3619713,goal,1/11/2022 14:00,Fulham
6621,1.847222222,0.161375661,9879,683402,Tosin Adarabioyo,3619713,goal,1/11/2022 14:00,Fulham
6622,0.515873016,0.601336672,9879,262550,Bobby Reid,3619713,shotOT,1/11/2022 14:00,Fulham
6623,0.193121693,0.074742411,9879,1128945,Rodrigo Muniz,3619713,shotOT,1/11/2022 14:00,Fulham
6624,0.374669312,0.032275132,9879,351860,Aleksandar Mitrovic,3619713,goal,1/11/2022 14:00,Fulham
6691,1.201719577,0.054358117,8678,439369,Ryan Christie,3619730,shotOT,1/15/2022 6:30,AFC Bournemouth
6693,0.596560847,0.086633249,8678,439369,Ryan Christie,3619730,shotOT,1/15/2022 6:30,AFC Bournemouth
6697,0.878968254,0.516402114,8678,343316,Emiliano Marcondes,3619730,shotOT,1/15/2022 6:30,AFC Bournemouth
6699,11.74252112,0.095126705,8678,343316,Emiliano Marcondes,3619730,missed_shot,1/15/2022 6:30,AFC Bournemouth
6700,0,0.11720969,8678,591734,Dominic Solanke,3619730,missed_shot,1/15/2022 6:30,AFC Bournemouth
6702,1.645502646,0.010192147,8678,819215,Lloyd Kelly,3619730,goal,1/15/2022 6:30,AFC Bournemouth
6703,1.100859788,0.322751321,8678,591734,Dominic Solanke,3619730,shotBlocked,1/15/2022 6:30,AFC Bournemouth
6706,0.798280423,0.322751321,8678,439369,Ryan Christie,3619730,shotBlocked,1/15/2022 6:30,AFC Bournemouth
6708,2.578105317,0.637009187,8678,466672,Jefferson Lerma,3619730,missed_shot,1/15/2022 6:30,AFC Bournemouth
6709,0.899140212,0.312559174,8678,343316,Emiliano Marcondes,3619730,goal,1/15/2022 6:30,AFC Bournemouth
6710,0,0.095126705,8678,591734,Dominic Solanke,3619730,missed_shot,1/15/2022 6:30,AFC Bournemouth
6711,1,0.61322751,8678,466672,Jefferson Lerma,3619730,shotOT,1/15/2022 6:30,AFC Bournemouth
6713,1.201719577,0.591144525,8678,883080,Morgan Rogers,3619730,goal,1/15/2022 6:30,AFC Bournemouth
6738,7.886361337,0.472236144,9879,351860,Aleksandar Mitrovic,3619728,missed_shot,1/15/2022 9:00,Fulham
6741,0.532366928,0.893340632,9879,351860,Aleksandar Mitrovic,3619728,missed_shot,1/15/2022 9:00,Fulham
6742,1.73E-16,0.353327762,9879,240478,Neeskens Kebano,3619728,missed_shot,1/15/2022 9:00,Fulham
6743,1.726190476,0.290476189,9879,351860,Aleksandar Mitrovic,3619728,goal,1/15/2022 9:00,Fulham
6744,1.806878307,0.24800891,9879,240478,Neeskens Kebano,3619728,shotOT,1/15/2022 9:00,Fulham
6745,0,0.472236144,9879,494417,Harry Wilson,3619728,missed_shot,1/15/2022 9:00,Fulham
6746,0.858796296,0.56906154,9879,351860,Aleksandar Mitrovic,3619728,shotOT,1/15/2022 9:00,Fulham
6747,1.363095238,0.322751321,9879,502420,Harrison Reed,3619728,shotBlocked,1/15/2022 9:00,Fulham
6748,1.322751323,0.322751321,9879,351860,Aleksandar Mitrovic,3619728,shotBlocked,1/15/2022 9:00,Fulham
6750,4.112433862,0.307463101,9879,351860,Aleksandar Mitrovic,3619728,missed_shot,1/15/2022 9:00,Fulham
6751,1.302579365,0.290476189,9879,240478,Neeskens Kebano,3619728,goal,1/15/2022 9:00,Fulham
6752,1.786706349,0.258201057,9879,963965,Fabio Carvalho,3619728,goal,1/15/2022 9:00,Fulham
6754,1.665674603,0.258201057,9879,351860,Aleksandar Mitrovic,3619728,goal,1/15/2022 9:00,Fulham
6755,0.354497354,0.56906154,9879,351860,Aleksandar Mitrovic,3619728,goal,1/15/2022 9:00,Fulham
6756,-3.41E-16,0.663756614,9879,351860,Aleksandar Mitrovic,3619728,missed_shot,1/15/2022 9:00,Fulham
6758,0.515873016,0.472236144,9879,240478,Neeskens Kebano,3619728,goal,1/15/2022 9:00,Fulham
6760,4.632440476,0.212336396,9879,240478,Neeskens Kebano,3619728,missed_shot,1/15/2022 9:00,Fulham
6763,0,0.652645503,9879,494417,Harry Wilson,3619728,missed_shot,1/15/2022 9:00,Fulham
6764,0.495701058,0.429768864,9796,914134,Lewis O'Brien,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6765,1.121031746,0.409384571,9796,189074,Jonathan Hogg,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6766,1.726190476,0.074742411,9796,914134,Lewis O'Brien,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6767,1.121031746,0.472236144,9796,675023,Danel Sinani,3619771,goal,1/15/2022 9:00,Huddersfield Town
6769,0.919312169,0.344834306,9796,914134,Lewis O'Brien,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6771,1.282407407,0.071345029,9796,736188,Josh Koroma,3619771,shotBlocked,1/15/2022 9:00,Huddersfield Town
6772,1,0.312559174,9796,181234,Danny Ward,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6774,0.65707672,0.322751321,9796,736188,Josh Koroma,3619771,shotBlocked,1/15/2022 9:00,Huddersfield Town
6786,0.536044974,0.074742411,9796,914134,Lewis O'Brien,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6790,1.827050265,0.054358117,9796,914134,Lewis O'Brien,3619771,shotOT,1/15/2022 9:00,Huddersfield Town
6791,4.387731481,0.023781676,9796,181234,Danny Ward,3619771,missed_shot,1/15/2022 9:00,Huddersfield Town
6811,0.415013228,0.042467279,10203,724368,Keinan Davis,3619732,shotOT,1/15/2022 9:00,Nottingham Forest
6814,1,0.193650793,10203,775614,Ryan Yates,3619732,shotOT,1/15/2022 9:00,Nottingham Forest
6815,0.939484127,0.377109438,10203,1076756,Brennan Johnson,3619732,shotOT,1/15/2022 9:00,Nottingham Forest
6816,0.031746032,0.307463101,10203,37779,Lewis Grabban,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6817,16.63592367,0.140991367,10203,724368,Keinan Davis,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6818,0.435185185,0.322751321,10203,894803,Djed Spence,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6819,0.939484127,0.322751321,10203,950474,James Garner,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6821,0.858796296,0.322751321,10203,37779,Lewis Grabban,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6822,-3.70E-16,0.071345029,10203,156013,Steve Cook,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6823,3.129437208,1.723225692,10203,551805,Scott McKenna,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6825,1.221891534,0.022082985,10203,37779,Lewis Grabban,3619732,shotOT,1/15/2022 9:00,Nottingham Forest
6826,0,0.259899748,10203,724368,Keinan Davis,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6827,1.121031746,0.322751321,10203,1076756,Brennan Johnson,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6828,1.020171958,0.322751321,10203,950474,James Garner,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6829,1.100859788,0.322751321,10203,1076756,Brennan Johnson,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6830,0.818452381,0.322751321,10203,950474,James Garner,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6831,1.423611111,0.322751321,10203,775614,Ryan Yates,3619732,shotBlocked,1/15/2022 9:00,Nottingham Forest
6832,0,0.164773043,10203,775614,Ryan Yates,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6833,1.080687831,0.377109438,10203,37779,Lewis Grabban,3619732,shotOT,1/15/2022 9:00,Nottingham Forest
6834,1.196011061,1.532421094,10203,449279,Philip Zinckernagel,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6837,0,0.188554719,10203,156013,Steve Cook,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6838,1.687312707,1.019777414,10203,775614,Ryan Yates,3619732,missed_shot,1/15/2022 9:00,Nottingham Forest
6841,1,0.268393204,10203,449279,Philip Zinckernagel,3619732,shotOT,1/15/2022 9:00,Nottingham Forest
6842,1.060515873,0.193650793,10203,37779,Lewis Grabban,3619732,goal,1/15/2022 9:00,Nottingham Forest
6900,0.475529101,0.322751321,9879,182962,Tom Cairney,3619698,shotBlocked,1/18/2022 13:45,Fulham
6901,0.576388889,0.047563353,9879,494417,Harry Wilson,3619698,shotBlocked,1/18/2022 13:45,Fulham
6902,2.978332074,0.071345029,9879,240478,Neeskens Kebano,3619698,missed_shot,1/18/2022 13:45,Fulham
6903,1.746362434,0.472236144,9879,240478,Neeskens Kebano,3619698,goal,1/18/2022 13:45,Fulham
6905,1.665674603,0.086633249,9879,963965,Fabio Carvalho,3619698,goal,1/18/2022 13:45,Fulham
6906,0.858796296,0.24800891,9879,963965,Fabio Carvalho,3619698,shotOT,1/18/2022 13:45,Fulham
6907,1.948082011,0.042467279,9879,182962,Tom Cairney,3619698,goal,1/18/2022 13:45,Fulham
6909,0.939484127,0.258201057,9879,351860,Aleksandar Mitrovic,3619698,shotOT,1/18/2022 13:45,Fulham
6910,1.322751323,0.151183514,9879,963965,Fabio Carvalho,3619698,shotOT,1/18/2022 13:45,Fulham
6912,0.374669312,0.212336396,9879,240478,Neeskens Kebano,3619698,shotBlocked,1/18/2022 13:45,Fulham
6914,1.383267196,0.022082985,9879,963965,Fabio Carvalho,3619698,shotOT,1/18/2022 13:45,Fulham
6918,1.544642857,0.129100528,9879,351860,Aleksandar Mitrovic,3619698,shotOT,1/18/2022 13:45,Fulham
6919,1.827050265,0.096825396,9879,963965,Fabio Carvalho,3619698,goal,1/18/2022 13:45,Fulham
6920,1.080687831,0.010192147,9879,522762,Joshua Onomah,3619698,shotOT,1/18/2022 13:45,Fulham
6925,1.584986772,0.010192147,9879,662428,Antonee Robinson,3619698,goal,1/18/2022 13:45,Fulham
7125,0.899140212,0.322751321,10203,551805,Scott McKenna,3619722,shotBlocked,1/25/2022 13:45,Nottingham Forest
7127,4.173611111,0.377109438,10203,156013,Steve Cook,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7128,1.746362434,0.032275132,10203,724368,Keinan Davis,3619722,goal,1/25/2022 13:45,Nottingham Forest
7129,4.23478836,0.11720969,10203,950474,James Garner,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7130,3.778785588,1.245064771,10203,1076756,Brennan Johnson,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7131,1.645502646,0.054358117,10203,1076756,Brennan Johnson,3619722,shotOT,1/25/2022 13:45,Nottingham Forest
7133,0.556216931,0.322751321,10203,449279,Philip Zinckernagel,3619722,shotBlocked,1/25/2022 13:45,Nottingham Forest
7134,3.645376669,1.08414523,10203,775614,Ryan Yates,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7135,0.757936508,0.526594261,10203,775614,Ryan Yates,3619722,shotOT,1/25/2022 13:45,Nottingham Forest
7136,3.35E-16,0.353327762,10203,156013,Steve Cook,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7137,0.65707672,0.183458646,10203,775614,Ryan Yates,3619722,goal,1/25/2022 13:45,Nottingham Forest
7143,3.208844763,1.500237186,10203,1076756,Brennan Johnson,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7144,1.544642857,0.322751321,10203,37779,Lewis Grabban,3619722,shotBlocked,1/25/2022 13:45,Nottingham Forest
7145,0.455357143,0.022082985,10203,1076756,Brennan Johnson,3619722,goal,1/25/2022 13:45,Nottingham Forest
7148,1.99047619,0.24800891,10203,571296,Xande Silva,3619722,post,1/25/2022 13:45,Nottingham Forest
7149,1.625330688,0.322751321,10203,551805,Scott McKenna,3619722,shotBlocked,1/25/2022 13:45,Nottingham Forest
7150,1.645502646,0.409384571,10203,156013,Steve Cook,3619722,shotOT,1/25/2022 13:45,Nottingham Forest
7151,2.394019685,1.307133737,10203,571296,Xande Silva,3619722,missed_shot,1/25/2022 13:45,Nottingham Forest
7260,0.314153439,0.11720969,8678,591734,Dominic Solanke,3619739,shotBlocked,1/22/2022 9:00,AFC Bournemouth
7261,1,0.118908381,8678,591734,Dominic Solanke,3619739,shotOT,1/22/2022 9:00,AFC Bournemouth
7262,0,0.071345029,8678,591734,Dominic Solanke,3619739,missed_shot,1/22/2022 9:00,AFC Bournemouth
7263,0.697420635,0.20384294,8678,343316,Emiliano Marcondes,3619739,shotOT,1/22/2022 9:00,AFC Bournemouth
7264,1.60515873,0.322751321,8678,343316,Emiliano Marcondes,3619739,shotBlocked,1/22/2022 9:00,AFC Bournemouth
7265,0.015873016,0.151183514,8678,343316,Emiliano Marcondes,3619739,post,1/22/2022 9:00,AFC Bournemouth
7266,0.314153439,0.064550264,8678,591734,Dominic Solanke,3619739,shotOT,1/22/2022 9:00,AFC Bournemouth
7267,2.469563323,1.180696955,8678,980381,Leif Davis,3619739,missed_shot,1/22/2022 9:00,AFC Bournemouth
7268,0,0.283681424,8678,591734,Dominic Solanke,3619739,missed_shot,1/22/2022 9:00,AFC Bournemouth
7269,0.536044974,0.064550264,8678,343316,Emiliano Marcondes,3619739,shotOT,1/22/2022 9:00,AFC Bournemouth
7270,0.959656085,0.322751321,8678,343316,Emiliano Marcondes,3619739,shotBlocked,1/22/2022 9:00,AFC Bournemouth
7271,1.060515873,0.322751321,8678,439369,Ryan Christie,3619739,shotBlocked,1/22/2022 9:00,AFC Bournemouth
7272,0.475529101,0.424672791,8678,439369,Ryan Christie,3619739,shotBlocked,1/22/2022 9:00,AFC Bournemouth
7273,1.121031746,0.409384571,8678,439369,Ryan Christie,3619739,shotOT,1/22/2022 9:00,AFC Bournemouth
7274,1.42848762,1.500237186,8678,591734,Dominic Solanke,3619739,missed_shot,1/22/2022 9:00,AFC Bournemouth
7279,1.060515873,0.580952378,8678,591734,Dominic Solanke,3619739,shotOT,1/22/2022 9:00,AFC Bournemouth
7281,0.718073518,1.148513047,8678,343316,Emiliano Marcondes,3619739,missed_shot,1/22/2022 9:00,AFC Bournemouth
7284,0.354497354,0.322751321,10203,160243,Jack Colback,3619741,shotBlocked,1/22/2022 6:30,Nottingham Forest
7286,1.665674603,0.032275132,10203,775614,Ryan Yates,3619741,shotOT,1/22/2022 6:30,Nottingham Forest
7287,0.62752093,1.7554096,10203,894803,Djed Spence,3619741,missed_shot,1/22/2022 6:30,Nottingham Forest
7288,0.899140212,0.462043997,10203,156013,Steve Cook,3619741,shotOT,1/22/2022 6:30,Nottingham Forest
7289,0.798280423,0.225925925,10203,724368,Keinan Davis,3619741,shotOT,1/22/2022 6:30,Nottingham Forest
7290,0.536044974,0.322751321,10203,156013,Steve Cook,3619741,shotBlocked,1/22/2022 6:30,Nottingham Forest
7291,0.374669312,0.064550264,10203,37779,Lewis Grabban,3619741,goal,1/22/2022 6:30,Nottingham Forest
7292,0,0.023781676,10203,156013,Steve Cook,3619741,missed_shot,1/22/2022 6:30,Nottingham Forest
7293,1.121031746,0.022082985,10203,724368,Keinan Davis,3619741,shotOT,1/22/2022 6:30,Nottingham Forest
7295,1.90E-16,0.283681424,10203,950474,James Garner,3619741,missed_shot,1/22/2022 6:30,Nottingham Forest
7296,2.899695545,1.881846382,10203,37779,Lewis Grabban,3619741,missed_shot,1/22/2022 6:30,Nottingham Forest
7297,0,1.116329138,10203,894803,Djed Spence,3619741,missed_shot,1/22/2022 6:30,Nottingham Forest
7298,1.584986772,0.107017543,10203,1076756,Brennan Johnson,3619741,goal,1/22/2022 6:30,Nottingham Forest
7300,0.888284529,0.861156724,9796,181234,Danny Ward,3619777,missed_shot,1/28/2022 13:45,Huddersfield Town
7301,0.939484127,0.095126705,9796,181234,Danny Ward,3619777,shotBlocked,1/28/2022 13:45,Huddersfield Town
7302,0.778108466,0.236118072,9796,914134,Lewis O'Brien,3619777,shotOT,1/28/2022 13:45,Huddersfield Town
7303,7.144946583,1.787593508,9796,736188,Josh Koroma,3619777,missed_shot,1/28/2022 13:45,Huddersfield Town
7307,0.878968254,0.322751321,9796,736188,Josh Koroma,3619777,shotBlocked,1/28/2022 13:45,Huddersfield Town
7308,1.322751323,0.409384571,9796,736188,Josh Koroma,3619777,goal,1/28/2022 13:45,Huddersfield Town
7309,1.423611111,0.280284042,9796,181234,Danny Ward,3619777,shotOT,1/28/2022 13:45,Huddersfield Town
7312,0.939484127,0.064550264,9796,736188,Josh Koroma,3619777,shotOT,1/28/2022 13:45,Huddersfield Town
7313,1.55E-16,0.188554719,9796,181234,Danny Ward,3619777,missed_shot,1/28/2022 13:45,Huddersfield Town
7319,3.432705033,2.010582015,9796,480787,Duane Holmes,3619777,missed_shot,1/28/2022 13:45,Huddersfield Town
7324,0,0.236118072,9796,480787,Duane Holmes,3619777,missed_shot,1/28/2022 13:45,Huddersfield Town
7325,1.60515873,0.387301585,9796,1117779,Scott High,3619777,shotOT,1/28/2022 13:45,Huddersfield Town
7326,1.141203704,0.322751321,9796,914134,Lewis O'Brien,3619777,shotBlocked,1/28/2022 13:45,Huddersfield Town
7382,1.827050265,0.526594261,9879,1128945,Rodrigo Muniz,3619744,goal,1/22/2022 9:00,Fulham
7383,0.778108466,0.322751321,9879,1128945,Rodrigo Muniz,3619744,shotBlocked,1/22/2022 9:00,Fulham
7384,0.193121693,0.064550264,9879,1128945,Rodrigo Muniz,3619744,goal,1/22/2022 9:00,Fulham
7385,0.213293651,0.023781676,9879,963965,Fabio Carvalho,3619744,shotBlocked,1/22/2022 9:00,Fulham
7386,1.383267196,0.397493732,9879,1128945,Rodrigo Muniz,3619744,shotOT,1/22/2022 9:00,Fulham
7387,1.83E-16,0.071345029,9879,662428,Antonee Robinson,3619744,missed_shot,1/22/2022 9:00,Fulham
7389,1.746362434,0.032275132,9879,469804,Kenny Tete,3619744,shotOT,1/22/2022 9:00,Fulham
7391,1.020171958,0.660582011,9879,1128945,Rodrigo Muniz,3619744,post,1/22/2022 9:00,Fulham
7392,1.786706349,0.504511276,9879,262550,Bobby Reid,3619744,goal,1/22/2022 9:00,Fulham
7393,0,0.49601782,9879,683402,Tosin Adarabioyo,3619744,missed_shot,1/22/2022 9:00,Fulham
7397,0,0.212336396,9879,215658,Nathaniel Chalobah,3619744,missed_shot,1/22/2022 9:00,Fulham
7398,1.524470899,0.022082985,9879,963965,Fabio Carvalho,3619744,shotOT,1/22/2022 9:00,Fulham
7399,1.827050265,0.322751321,9879,202562,Anthony Knockaert,3619744,shotBlocked,1/22/2022 9:00,Fulham
7429,0.374669312,0.322751321,9796,675023,Danel Sinani,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7431,0.818452381,0.322751321,9796,181234,Danny Ward,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7432,1.363095238,0.225925925,9796,736188,Josh Koroma,3619742,shotOT,1/22/2022 9:00,Huddersfield Town
7433,0.13260582,0.096825396,9796,675023,Danel Sinani,3619742,goal,1/22/2022 9:00,Huddersfield Town
7434,0.253637566,0.439961011,9796,675023,Danel Sinani,3619742,shotOT,1/22/2022 9:00,Huddersfield Town
7435,0.939484127,0.322751321,9796,181234,Danny Ward,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7436,1.423611111,0.164773043,9796,675023,Danel Sinani,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7437,0.314153439,0.188554719,9796,181234,Danny Ward,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7438,0,0.071345029,9796,812982,Sorba Thomas,3619742,missed_shot,1/22/2022 9:00,Huddersfield Town
7440,1.161375661,0.188554719,9796,812982,Sorba Thomas,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7441,0.233465608,0.283681424,9796,812982,Sorba Thomas,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7442,1.564814815,0.118908381,9796,181234,Danny Ward,3619742,goal,1/22/2022 9:00,Huddersfield Town
7443,-4.05E-16,0.140991367,9796,791624,Pipa,3619742,missed_shot,1/22/2022 9:00,Huddersfield Town
7446,0.455357143,0.042467279,9796,181234,Danny Ward,3619742,goal,1/22/2022 9:00,Huddersfield Town
7447,1.484126984,0.322751321,9796,736188,Josh Koroma,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7448,1.443783069,0.322751321,9796,575804,Harry Toffolo,3619742,shotBlocked,1/22/2022 9:00,Huddersfield Town
7451,1.887566138,0.377109438,9796,181234,Danny Ward,3619742,goal,1/22/2022 9:00,Huddersfield Town
7457,0.374669312,0.074742411,9796,812982,Sorba Thomas,3619742,shotOT,1/22/2022 9:00,Huddersfield Town
7459,4.540674603,0.283681424,9796,1096390,Jonathan Russell,3619742,missed_shot,1/22/2022 9:00,Huddersfield Town
7549,6.85E-16,0.259899748,9879,351860,Aleksandar Mitrovic,3619776,missed_shot,1/29/2022 9:00,Fulham
7550,1.584986772,0.022082985,9879,963965,Fabio Carvalho,3619776,shotOT,1/29/2022 9:00,Fulham
7551,0.939484127,0.074742411,9879,351860,Aleksandar Mitrovic,3619776,goal,1/29/2022 9:00,Fulham
7552,0,0.283681424,9879,494417,Harry Wilson,3619776,missed_shot,1/29/2022 9:00,Fulham
7553,0.798280423,0.322751321,9879,182962,Tom Cairney,3619776,shotBlocked,1/29/2022 9:00,Fulham
7554,3.778785588,0.329546086,9879,963965,Fabio Carvalho,3619776,missed_shot,1/29/2022 9:00,Fulham
7555,0.112433862,0.042467279,9879,502420,Harrison Reed,3619776,shotOT,1/29/2022 9:00,Fulham
7557,0.899140212,0.171567808,9879,351860,Aleksandar Mitrovic,3619776,shotOT,1/29/2022 9:00,Fulham
7558,1.97E-16,0.61322751,9879,351860,Aleksandar Mitrovic,3619776,missed_shot,1/29/2022 9:00,Fulham
7561,1.363095238,0.022082985,9879,494417,Harry Wilson,3619776,shotOT,1/29/2022 9:00,Fulham
7562,1.201719577,0.312559174,9879,494417,Harry Wilson,3619776,shotOT,1/29/2022 9:00,Fulham
7563,4.326554233,0.448454467,9879,351860,Aleksandar Mitrovic,3619776,missed_shot,1/29/2022 9:00,Fulham
7564,0.022222222,0.516402114,9879,963965,Fabio Carvalho,3619776,post,1/29/2022 9:00,Fulham
7565,0.899140212,0.322751321,9879,240478,Neeskens Kebano,3619776,shotBlocked,1/29/2022 9:00,Fulham
7566,0.536044974,0.322751321,9879,683402,Tosin Adarabioyo,3619776,shotBlocked,1/29/2022 9:00,Fulham
7570,5.587975598,0.164773043,9879,494417,Harry Wilson,3619776,missed_shot,1/29/2022 9:00,Fulham
7573,-3.70E-16,0.377109438,9879,215658,Nathaniel Chalobah,3619776,missed_shot,1/29/2022 9:00,Fulham
